MAC;SSID;AuthMode;FirstSeen;Channel;Frequency;RSSI;CurrentLatitude;CurrentLongitude;AltitudeMeters;AccuracyMeters;RCOIs;MfgrId;Type
20:a6:cd:24:26:90;SBB-FREE;[ESS];2024-10-04 07:19:36;120;5600;-86;46.21043816094952;6.141295868685149;458.53404434432247;3;;;WIFI
20:a6:cd:24:26:91;CorporateSec;[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS];2024-10-04 07:19:36;120;5600;-86;46.21043816094952;6.141295868685149;458.53404434432247;3;;;WIFI
4a:0a:a5:32:e7:ff;Redmi 8;[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS];2024-10-04 07:19:36;6;2437;-71;46.21043816094952;6.141295868685149;458.53404434432247;3;;;WIFI
84:d4:7e:09:32:31;CorporateSec;[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS];2024-10-04 07:19:36;112;5560;-78;46.21043816094952;6.141295868685149;458.53404434432247;3;;;WIFI
22802_42000_8966666;Sunrise Communications AG;"LTE;ch";2024-10-04 07:19:36;2850;2850;-80;46.21043816094952;6.141295868685149;458.53404434432247;3;;;GSM
65:f1:8c:38:df:d5;;"Uncategorized;10";2024-10-04 07:19:36;;7936;-83;46.21043816094952;6.141295868685149;458.53404434432247;3;;;BT
59:c2:e7:25:e4:1f;;Misc;2024-10-04 07:19:36;;7936;-74;46.21043816094952;6.141295868685149;458.53404434432247;3;;76;BLE
4e:bc:f5:fa:b2:a1;;"Uncategorized;10";2024-10-04 07:19:36;;7936;-81;46.21043816094952;6.141295868685149;458.53404434432247;3;;;BT
72:83:56:a8:6f:22;;Misc;2024-10-04 07:19:36;;7936;-76;46.21043816094952;6.141295868685149;458.53404434432247;3;;76;BLE
62:d7:30:d9:e7:3f;;Misc;2024-10-04 07:19:36;;7936;-77;46.21043816094952;6.141295868685149;458.53404434432247;3;;76;BLE
7c:dc:90:dc:53:4c;;Misc;2024-10-04 07:19:36;;;-84;46.21043816094952;6.141295868685149;458.53404434432247;3;;76;BLE
56:c5:cd:9c:66:5d;;Misc;2024-10-04 07:19:36;;;-80;46.21043816094952;6.141295868685149;458.53404434432247;3;;76;BLE
6d:0c:fc:07:a2:2f;;Misc;2024-10-04 07:19:36;;7936;-85;46.21043816094952;6.141295868685149;458.53404434432247;3;;76;BLE
78:f2:7a:1b:86:cc;;Misc;2024-10-04 07:19:36;;7936;-73;46.21043816094952;6.141295868685149;458.53404434432247;3;;76;BLE
f2:61:18:67:c6:f6;;Misc;2024-10-04 07:19:36;;;-83;46.21043816094952;6.141295868685149;458.53404434432247;3;;76;BLE
6d:3e:ce:40:ee:d0;;Misc;2024-10-04 07:19:36;;7936;-80;46.21043816094952;6.141295868685149;458.53404434432247;3;;76;BLE
65:f1:8c:38:df:d5;;"Uncategorized;10";2024-10-04 07:19:36;;7936;-83;46.21043816094952;6.141295868685149;458.53404434432247;3;;76;BT
4e:bc:f5:fa:b2:a1;;"Uncategorized;10";2024-10-04 07:19:36;;7936;-81;46.21043816094952;6.141295868685149;458.53404434432247;3;;76;BT
43:7d:a5:1b:c2:c3;;Misc;2024-10-04 07:19:36;;;-85;46.21043816094952;6.141295868685149;458.53404434432247;3;;76;BLE
52:5c:84:47:46:ce;;Misc;2024-10-04 07:19:36;;7936;-66;46.21043816094952;6.141295868685149;458.53404434432247;3;;76;BLE
8c:ea:48:fb:69:99;[Signage] dp-gva-ms-1177;"Display/Speaker;10";2024-10-04 07:19:37;;1084;-79;46.21044389301677;6.141297060456829;453.55948706588225;4;;;BT
65:e8:33:4b:27:65;;Misc;2024-10-04 07:19:38;;7936;-66;46.21044405016229;6.1412976722782675;451.39130000115506;24;;76;BLE
69:a2:55:d7:34:8b;;"Uncategorized;10";2024-10-04 07:19:38;;7936;-86;46.21044405016229;6.1412976722782675;451.39130000115506;24;;;BT
41:c0:ec:c0:fc:02;;"Uncategorized;10";2024-10-04 07:19:38;;7936;-79;46.21044405016229;6.1412976722782675;451.39130000115506;24;;;BT
6d:3e:ce:40:ee:d0;;Misc;2024-10-04 07:19:38;;7936;-69;46.21044405016229;6.1412976722782675;451.39130000115506;24;;76;BLE
62:d7:30:d9:e7:3f;;Misc;2024-10-04 07:19:38;;7936;-70;46.21044405016229;6.1412976722782675;451.39130000115506;24;;76;BLE
0b:d2:72:ba:23:e2;;Misc;2024-10-04 07:19:38;;;-80;46.21044405016229;6.1412976722782675;451.39130000115506;24;;;BLE
d3:bc:6f:fd:77:17;;Misc;2024-10-04 07:19:38;;;-79;46.21044405016229;6.1412976722782675;451.39130000115506;24;;76;BLE
59:aa:8b:6c:8e:7a;;Misc;2024-10-04 07:19:38;;;-79;46.21044405016229;6.1412976722782675;451.39130000115506;24;;76;BLE
f6:e5:eb:ba:f4:ef;;Misc;2024-10-04 07:19:38;;;-87;46.21044405016229;6.1412976722782675;451.39130000115506;24;;76;BLE
4a:d5:9c:80:63:70;;Misc;2024-10-04 07:19:38;;7936;-69;46.21044405016229;6.1412976722782675;451.39130000115506;24;;76;BLE
69:a2:55:d7:34:8b;;"Uncategorized;10";2024-10-04 07:19:38;;7936;-86;46.21044405016229;6.1412976722782675;451.39130000115506;24;;76;BT
41:c0:ec:c0:fc:02;;"Uncategorized;10";2024-10-04 07:19:38;;7936;-79;46.21044405016229;6.1412976722782675;451.39130000115506;24;;76;BT
5b:eb:4c:98:58:e2;;Misc;2024-10-04 07:19:38;;7936;-65;46.21044405016229;6.1412976722782675;451.39130000115506;24;;76;BLE
24:b7:2a:2a:46:6a;AI PONT;"Display/Speaker;10";2024-10-04 07:19:38;;1084;-69;46.21044405016229;6.1412976722782675;451.39130000115506;24;;;BT
84:d4:7e:09:2e:90;SBB-FREE;[ESS];2024-10-04 07:19:39;116;5580;-77;46.21044425401889;6.141299209412007;445.84845441879025;24;;;WIFI
84:d4:7e:09:2e:91;CorporateSec;[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS];2024-10-04 07:19:39;116;5580;-77;46.21044425401889;6.141299209412007;445.84845441879025;24;;;WIFI
20:a6:cd:24:23:40;SBB-FREE;[ESS];2024-10-04 07:19:39;6;2437;-71;46.21044425401889;6.141299209412007;445.84845441879025;24;;;WIFI
79:47:e3:f3:21:59;;Misc;2024-10-04 07:19:39;;7936;-76;46.21044425401889;6.141299209412007;445.84845441879025;24;;76;BLE
78:f2:7a:1b:86:cc;;Misc;2024-10-04 07:19:39;;7936;-66;46.21044425401889;6.141299209412007;445.84845441879025;24;;76;BLE
54:e8:ae:f6:bd:26;;Misc;2024-10-04 07:19:39;;7936;-78;46.21044425401889;6.141299209412007;445.84845441879025;24;;76;BLE
65:7b:01:76:9f:fc;;"Uncategorized;10";2024-10-04 07:19:39;;7936;-80;46.21044425401889;6.141299209412007;445.84845441879025;24;;;BT
4f:93:5e:3d:2d:1d;;Misc;2024-10-04 07:19:39;;7936;-81;46.21044425401889;6.141299209412007;445.84845441879025;24;;76;BLE
74:db:32:fa:1f:83;;Misc;2024-10-04 07:19:39;;7936;-74;46.21044425401889;6.141299209412007;445.84845441879025;24;;76;BLE
f3:27:16:f9:41:5c;;Misc;2024-10-04 07:19:39;;;-84;46.21044425401889;6.141299209412007;445.84845441879025;24;;76;BLE
67:9f:56:3e:d1:83;;Misc;2024-10-04 07:19:39;;7936;-82;46.21044425401889;6.141299209412007;445.84845441879025;24;;76;BLE
4e:83:8a:5c:ab:89;;Misc;2024-10-04 07:19:39;;;-80;46.21044425401889;6.141299209412007;445.84845441879025;24;;76;BLE
e3:42:75:7b:39:ee;;Misc;2024-10-04 07:19:39;;;-76;46.21044425401889;6.141299209412007;445.84845441879025;24;;76;BLE
ff:ae:49:54:ae:70;;Misc;2024-10-04 07:19:39;;;-74;46.21044425401889;6.141299209412007;445.84845441879025;24;;76;BLE
65:7b:01:76:9f:fc;;"Uncategorized;10";2024-10-04 07:19:39;;7936;-80;46.21044425401889;6.141299209412007;445.84845441879025;24;;76;BT
51:d3:00:fb:7b:eb;;Misc;2024-10-04 07:19:40;;7936;-79;46.21044426268956;6.141302049135046;440.5147497648884;24;;76;BLE
4a:b7:fd:e7:95:8f;;Misc;2024-10-04 07:19:40;;7936;-83;46.21044426268956;6.141302049135046;440.5147497648884;24;;76;BLE
8c:ea:48:fb:6d:7d;[Signage] dp-gva-ms-1179;"Display/Speaker;10";2024-10-04 07:19:40;;1084;-87;46.21044426268956;6.141302049135046;440.5147497648884;24;;;BT
49:7e:a6:0f:a6:41;;Misc;2024-10-04 07:19:40;;7936;-85;46.21044426268956;6.141302049135046;440.5147497648884;24;;76;BLE
6d:0c:fc:07:a2:2f;;Misc;2024-10-04 07:19:40;;7936;-79;46.21044426268956;6.141302049135046;440.5147497648884;24;;76;BLE
cc:9e:32:84:88:60;;Misc;2024-10-04 07:19:40;;;-76;46.21044426268956;6.141302049135046;440.5147497648884;24;;76;BLE
c2:92:4e:84:5a:6f;;Misc;2024-10-04 07:19:40;;;-88;46.21044426268956;6.141302049135046;440.5147497648884;24;;76;BLE
4b:76:23:d0:cb:bc;;Misc;2024-10-04 07:19:40;;;-87;46.21044426268956;6.141302049135046;440.5147497648884;24;;76;BLE
65:ec:d6:15:da:93;;Misc;2024-10-04 07:19:40;;;-91;46.21044426268956;6.141302049135046;440.5147497648884;24;;76;BLE
c3:79:5f:f2:55:c9;;Misc;2024-10-04 07:19:40;;;-71;46.21044426268956;6.141302049135046;440.5147497648884;24;;76;BLE
73:3d:d6:8f:62:5d;;Misc;2024-10-04 07:19:40;;;-93;46.21044426268956;6.141302049135046;440.5147497648884;24;;76;BLE
57:3c:04:e2:18:08;;Misc;2024-10-04 07:19:40;;;-82;46.21044426268956;6.141302049135046;440.5147497648884;24;;76;BLE
74:98:7c:13:f7:c1;;Misc;2024-10-04 07:19:40;;7936;-67;46.21044426268956;6.141302049135046;440.5147497648884;24;;76;BLE
56:74:d6:35:68:fd;;"Uncategorized;10";2024-10-04 07:19:41;;7936;-86;46.21044784379264;6.141319052182999;437.7970931098056;48;;;BT
ee:d1:74:7c:c5:55;;Misc;2024-10-04 07:19:41;;;-60;46.21044784379264;6.141319052182999;437.7970931098056;48;;76;BLE
fc:16:fa:a7:2c:7f;;Misc;2024-10-04 07:19:41;;;-79;46.21044784379264;6.141319052182999;437.7970931098056;48;;76;BLE
ca:28:35:41:aa:ad;;Misc;2024-10-04 07:19:41;;;-69;46.21044784379264;6.141319052182999;437.7970931098056;48;;76;BLE
46:2d:94:d8:5b:18;;"Uncategorized;10";2024-10-04 07:19:41;;7936;-80;46.21044784379264;6.141319052182999;437.7970931098056;48;;;BT
4a:cc:20:03:7b:30;;"Uncategorized;10";2024-10-04 07:19:41;;7936;-74;46.21044784379264;6.141319052182999;437.7970931098056;48;;;BT
5a:c8:bb:31:c3:ae;;"Uncategorized;10";2024-10-04 07:19:41;;7936;-67;46.21044784379264;6.141319052182999;437.7970931098056;48;;;BT
74:3e:2b:94:e0:57;;[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][MFPC];2024-10-04 07:19:41;140;5700;-59;46.21044784379264;6.141319052182999;437.7970931098056;48;;;WIFI
84:d4:7e:09:36:41;CorporateSec;[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS];2024-10-04 07:19:41;1;2412;-74;46.21044784379264;6.141319052182999;437.7970931098056;48;;;WIFI
84:d4:7e:09:36:40;SBB-FREE;[ESS];2024-10-04 07:19:41;1;2412;-74;46.21044784379264;6.141319052182999;437.7970931098056;48;;;WIFI
6b:06:9a:a8:0a:25;;"Uncategorized;10";2024-10-04 07:19:41;;7936;-89;46.21044784379264;6.141319052182999;437.7970931098056;48;;;BT
6d:31:b7:a1:2c:d5;;Misc;2024-10-04 07:19:41;;7936;-80;46.21044784379264;6.141319052182999;437.7970931098056;48;;76;BLE
53:47:22:1e:cc:57;;"Uncategorized;10";2024-10-04 07:19:41;;7936;-83;46.21044784379264;6.141319052182999;437.7970931098056;48;;;BT
53:47:22:1e:cc:57;;"Uncategorized;10";2024-10-04 07:19:41;;7936;-83;46.21044784379264;6.141319052182999;437.7970931098056;48;;76;BT
f5:79:2a:b5:32:1f;;Misc;2024-10-04 07:19:41;;;-89;46.21044784379264;6.141319052182999;437.7970931098056;48;;76;BLE
49:23:3d:0b:9d:8e;;Misc;2024-10-04 07:19:41;;;-90;46.21044784379264;6.141319052182999;437.7970931098056;48;;76;BLE
df:4d:39:18:0f:ec;;Misc;2024-10-04 07:19:41;;;-78;46.21044784379264;6.141319052182999;437.7970931098056;48;;76;BLE
38:7c:76:ef:26:7b;A82CX-T5-A82C;Misc;2024-10-04 07:19:41;;7936;-84;46.21044784379264;6.141319052182999;437.7970931098056;48;;;BLE
ef:72:ad:87:55:0e;;Misc;2024-10-04 07:19:41;;;-52;46.21044784379264;6.141319052182999;437.7970931098056;48;;76;BLE
0d:84:17:f6:38:8e;;Misc;2024-10-04 07:19:41;;;-83;46.21044784379264;6.141319052182999;437.7970931098056;48;;;BLE
72:98:66:49:29:8f;;Misc;2024-10-04 07:19:41;;;-93;46.21044784379264;6.141319052182999;437.7970931098056;48;;76;BLE
49:da:fc:e3:b3:76;;"Uncategorized;10";2024-10-04 07:19:41;;7936;-85;46.21044784379264;6.141319052182999;437.7970931098056;48;;;BT
6e:bd:53:c6:b2:2e;Jabra Elite 85h;Misc;2024-10-04 07:19:41;;7936;127;46.21044784379264;6.141319052182999;437.7970931098056;48;;;BLE
4d:00:d5:a7:68:1d;;"Uncategorized;10";2024-10-04 07:19:41;;7936;-66;46.21044784379264;6.141319052182999;437.7970931098056;48;;;BT
8c:ea:48:fb:69:95;[Signage] dp-gva-ms-1176;"Display/Speaker;10";2024-10-04 07:19:41;;1084;-72;46.21044784379264;6.141319052182999;437.7970931098056;48;;;BT
7e:89:b9:13:fc:80;;Misc;2024-10-04 07:19:41;;7936;-83;46.21044784379264;6.141319052182999;437.7970931098056;48;;76;BLE
7e:c1:cc:0a:31:25;;"Uncategorized;10";2024-10-04 07:19:41;;7936;-77;46.21044784379264;6.141319052182999;437.7970931098056;48;;;BT
49:da:fc:e3:b3:76;;"Uncategorized;10";2024-10-04 07:19:41;;7936;-85;46.21044784379264;6.141319052182999;437.7970931098056;48;;76;BT
7e:c1:cc:0a:31:25;;"Uncategorized;10";2024-10-04 07:19:41;;7936;-77;46.21044784379264;6.141319052182999;437.7970931098056;48;;76;BT
5b:eb:4c:98:58:e2;;Misc;2024-10-04 07:19:41;;7936;-59;46.21044784379264;6.141319052182999;437.7970931098056;48;;76;BLE
68:3e:01:95:87:76;;Misc;2024-10-04 07:19:41;;;-91;46.21044784379264;6.141319052182999;437.7970931098056;48;;76;BLE
e0:9d:13:29:1d:65;;Misc;2024-10-04 07:19:41;;;-85;46.21044784379264;6.141319052182999;437.7970931098056;48;;117;BLE
ef:96:cf:92:8b:9c;;Misc;2024-10-04 07:19:41;;;-83;46.21044784379264;6.141319052182999;437.7970931098056;48;;76;BLE
68:3e:01:95:87:76;;Misc;2024-10-04 07:19:41;;;-85;46.21044784379264;6.141319052182999;437.7970931098056;48;;76;BLE
4e:83:8a:5c:ab:89;;Misc;2024-10-04 07:19:41;;;-67;46.21044784379264;6.141319052182999;437.7970931098056;48;;76;BLE
c9:a8:af:34:ed:fc;;Misc;2024-10-04 07:19:41;;;-59;46.21044784379264;6.141319052182999;437.7970931098056;48;;76;BLE
10:16:3d:ad:c6:a7;;Misc;2024-10-04 07:19:41;;;-80;46.21044784379264;6.141319052182999;437.7970931098056;48;;;BLE
65:e8:33:4b:27:65;;Misc;2024-10-04 07:19:41;;7936;-59;46.21044784379264;6.141319052182999;437.7970931098056;48;;76;BLE
52:37:81:ce:f6:6d;;Misc;2024-10-04 07:19:41;;;-84;46.21044784379264;6.141319052182999;437.7970931098056;48;;76;BLE
c4:17:0e:3a:e0:5d;;Misc;2024-10-04 07:19:41;;;-85;46.21044784379264;6.141319052182999;437.7970931098056;48;;;BLE
71:91:d3:ac:76:6c;;"Uncategorized;10";2024-10-04 07:19:41;;7936;-75;46.21044784379264;6.141319052182999;437.7970931098056;48;;76;BT
ea:d2:3b:64:73:84;;Misc;2024-10-04 07:19:41;;;-82;46.21044784379264;6.141319052182999;437.7970931098056;48;;76;BLE
fd:74:6f:23:08:a0;;Misc;2024-10-04 07:19:41;;;-87;46.21044784379264;6.141319052182999;437.7970931098056;48;;76;BLE
6b:6d:0c:08:31:33;;Misc;2024-10-04 07:19:41;;;-84;46.21044784379264;6.141319052182999;437.7970931098056;48;;76;BLE
69:15:e1:28:a7:69;;Misc;2024-10-04 07:19:41;;;-77;46.21044784379264;6.141319052182999;437.7970931098056;48;;117;BLE
fa:16:de:e2:9e:d0;;Misc;2024-10-04 07:19:41;;;-82;46.21044784379264;6.141319052182999;437.7970931098056;48;;76;BLE
75:9d:f6:34:34:a2;;Misc;2024-10-04 07:19:41;;;-85;46.21044784379264;6.141319052182999;437.7970931098056;48;;117;BLE
54:e8:ae:f6:bd:26;;Misc;2024-10-04 07:19:41;;7936;-71;46.21044784379264;6.141319052182999;437.7970931098056;48;;76;BLE
74:db:32:fa:1f:83;;Misc;2024-10-04 07:19:50;;7936;-69;46.210434102874174;6.141455629264001;422.8147596523244;12;;76;BLE
5b:4d:80:9d:59:13;;Misc;2024-10-04 07:19:50;;;-93;46.210434102874174;6.141455629264001;422.8147596523244;12;;76;BLE
67:1b:de:68:35:bb;;Misc;2024-10-04 07:19:50;;;-82;46.210434102874174;6.141455629264001;422.8147596523244;12;;76;BLE
6b:06:9a:a8:0a:25;;"Uncategorized;10";2024-10-04 07:19:50;;7936;-83;46.210434102874174;6.141455629264001;422.8147596523244;12;;76;BT
73:db:36:7b:9f:15;;Misc;2024-10-04 07:19:50;;;-83;46.210434102874174;6.141455629264001;422.8147596523244;12;;76;BLE
4f:93:5e:3d:2d:1d;;Misc;2024-10-04 07:19:50;;7936;-72;46.210434102874174;6.141455629264001;422.8147596523244;12;;76;BLE
ea:23:be:5e:99:cb;;Misc;2024-10-04 07:19:50;;;-88;46.210434102874174;6.141455629264001;422.8147596523244;12;;76;BLE
38:7c:76:ef:26:7b;A82CX-T5-A82C;Misc;2024-10-04 07:19:50;;7936;-70;46.210434102874174;6.141455629264001;422.8147596523244;12;;;BLE
7d:bf:34:4d:8e:04;;Misc;2024-10-04 07:19:50;;;-85;46.210434102874174;6.141455629264001;422.8147596523244;12;;76;BLE
2a:ec:bb:b3:73:9e;;Misc;2024-10-04 07:19:51;;;-84;46.2104409493775;6.141532755610511;444.272861237357;16;;;BLE
78:22:aa:c8:cc:07;;"Uncategorized;10";2024-10-04 07:19:51;;7936;-80;46.2104409493775;6.141532755610511;444.272861237357;16;;;BT
8c:ea:48:fb:6c:b5;[Signage] dp-gva-ms-1182;"Display/Speaker;10";2024-10-04 07:19:51;;1084;-85;46.2104409493775;6.141532755610511;444.272861237357;16;;;BT
8c:ea:48:fb:67:bb;[Signage] dp-gva-ms-1180;"Display/Speaker;10";2024-10-04 07:19:51;;1084;-85;46.2104409493775;6.141532755610511;444.272861237357;16;;;BT
66:0d:0a:83:3d:47;;"Uncategorized;10";2024-10-04 07:19:52;;7936;-93;46.21041204100179;6.141734374707311;441.641913035758;8;;;BT
60:51:03:4c:ac:83;;"Uncategorized;10";2024-10-04 07:19:52;;7936;-83;46.21041204100179;6.141734374707311;441.641913035758;8;;;BT
8c:ea:48:fb:67:93;[Signage] dp-gva-ms-1183;"Display/Speaker;10";2024-10-04 07:19:52;;1084;-81;46.21041204100179;6.141734374707311;441.641913035758;8;;;BT
4a:38:1d:01:53:7c;;Misc;2024-10-04 07:19:53;;;-92;46.21038919009943;6.14185543714885;440.9554719614275;8;;76;BLE
f3:c9:f2:31:30:0a;;Misc;2024-10-04 07:19:53;;;-80;46.21038919009943;6.14185543714885;440.9554719614275;8;;76;BLE
48:34:67:6d:a3:76;;Misc;2024-10-04 07:19:53;;;-88;46.21038919009943;6.14185543714885;440.9554719614275;8;;117;BLE
55:01:b4:0a:c5:cd;JBL TUNE520BT-LE;Misc;2024-10-04 07:19:53;;7936;-88;46.21038919009943;6.14185543714885;440.9554719614275;8;;;BLE
ea:51:ff:73:97:34;;Misc;2024-10-04 07:19:53;;;-78;46.21038919009943;6.14185543714885;440.9554719614275;8;;76;BLE
70:9f:be:e0:f8:92;;"Uncategorized;10";2024-10-04 07:19:53;;7936;-91;46.21038919009943;6.14185543714885;440.9554719614275;8;;;BT
78:87:e4:9f:89:b0;;"Uncategorized;10";2024-10-04 07:19:53;;7936;-79;46.21038919009943;6.14185543714885;440.9554719614275;8;;;BT
65:7b:01:76:9f:fc;;"Uncategorized;10";2024-10-04 07:19:53;;7936;-74;46.21038919009943;6.14185543714885;440.9554719614275;8;;76;BT
4a:b7:fd:e7:95:8f;;Misc;2024-10-04 07:19:53;;7936;-78;46.21038919009943;6.14185543714885;440.9554719614275;8;;76;BLE
c5:44:6e:d4:48:13;;Misc;2024-10-04 07:19:54;;;-84;46.21037087186589;6.1419466368531594;441.63138538118574;6;;;BLE
4e:83:8a:5c:ab:89;;Misc;2024-10-04 07:19:54;;;-61;46.21037087186589;6.1419466368531594;441.63138538118574;6;;76;BLE
4a:cc:20:03:7b:30;;"Uncategorized;10";2024-10-04 07:19:54;;7936;-84;46.21037087186589;6.1419466368531594;441.63138538118574;6;;76;BT
78:87:e4:9f:89:b0;;"Uncategorized;10";2024-10-04 07:19:54;;7936;-79;46.21037087186589;6.1419466368531594;441.63138538118574;6;;76;BT
70:9f:be:e0:f8:92;;"Uncategorized;10";2024-10-04 07:19:54;;7936;-91;46.21037087186589;6.1419466368531594;441.63138538118574;6;;76;BT
6f:e4:ad:c4:9b:ae;;Misc;2024-10-04 07:19:54;;;-91;46.21037087186589;6.1419466368531594;441.63138538118574;6;;76;BLE
f6:67:6d:46:ac:f4;;Misc;2024-10-04 07:19:54;;;-74;46.21037087186589;6.1419466368531594;441.63138538118574;6;;76;BLE
16:b6:55:2f:15:32;;[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS][MFPC];2024-10-04 07:19:54;44;5220;-92;46.21037087186589;6.1419466368531594;441.63138538118574;6;;;WIFI
cc:9e:32:84:88:60;;Misc;2024-10-04 07:19:55;;;-60;46.21036277535756;6.141989982553098;442.1776113584052;6;;76;BLE
58:f2:24:0e:60:4d;;Misc;2024-10-04 07:19:55;;;-89;46.21036277535756;6.141989982553098;442.1776113584052;6;;76;BLE
73:66:41:ad:92:2b;;Misc;2024-10-04 07:19:55;;;-85;46.21036277535756;6.141989982553098;442.1776113584052;6;;76;BLE
49:23:3d:0b:9d:8e;;Misc;2024-10-04 07:19:55;;;-85;46.21036277535756;6.141989982553098;442.1776113584052;6;;76;BLE
4a:38:1d:01:53:7c;;Misc;2024-10-04 07:19:55;;;-87;46.21036277535756;6.141989982553098;442.1776113584052;6;;76;BLE
4d:30:08:ff:d1:fe;;"Uncategorized;10";2024-10-04 07:19:55;;7936;-83;46.21036277535756;6.141989982553098;442.1776113584052;6;;;BT
4f:9f:66:0a:69:2a;;"Uncategorized;10";2024-10-04 07:19:57;;7936;-74;46.210353767550586;6.142036556737968;442.9964662712719;6;;;BT
6b:ad:27:e4:bf:b3;;"Uncategorized;10";2024-10-04 07:19:57;;7936;-88;46.210353767550586;6.142036556737968;442.9964662712719;6;;;BT
8c:ea:48:f9:ed:ab;[Signage] dp-gva-ms-1178;"Display/Speaker;10";2024-10-04 07:19:58;;1084;-82;46.21034984273985;6.142051111415589;442.96605876266455;6;;;BT
60:84:5b:4d:d5:b1;;"Uncategorized;10";2024-10-04 07:19:58;;7936;-87;46.21034984273985;6.142051111415589;442.96605876266455;6;;;BT
50:54:5f:68:c7:ca;;Misc;2024-10-04 07:19:58;;7936;-81;46.21034984273985;6.142051111415589;442.96605876266455;6;;76;BLE
49:da:fc:e3:b3:76;;"Uncategorized;10";2024-10-04 07:19:58;;7936;-75;46.21034984273985;6.142051111415589;442.96605876266455;6;;76;BT
4f:9f:66:0a:69:2a;;"Uncategorized;10";2024-10-04 07:19:58;;7936;-76;46.21034984273985;6.142051111415589;442.96605876266455;6;;76;BT
f3:03:05:1b:0f:b3;;Misc;2024-10-04 07:19:58;;;-88;46.21034984273985;6.142051111415589;442.96605876266455;6;;76;BLE
b6:2a:c7:c9:a5:f3;saucipate ;[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS];2024-10-04 07:20:00;1;2412;-85;46.21034308382738;6.142073921493563;440.8441767810538;6;;;WIFI
8c:ea:48:fb:68:c3;[Signage] dp-gva-ms-1181;"Display/Speaker;10";2024-10-04 07:20:00;;1084;-81;46.21034308382738;6.142073921493563;440.8441767810538;6;;;BT
cd:22:fa:58:39:fb;;Misc;2024-10-04 07:20:01;;;-85;46.210339511492634;6.142084456663678;440.2154577977163;6;;76;BLE
cf:f3:3c:da:89:b7;;Misc;2024-10-04 07:20:02;;;-78;46.21033633294338;6.14209333625524;439.9203622176518;6;;76;BLE
e1:4d:07:6a:fe:bc;;Misc;2024-10-04 07:20:02;;;-86;46.21033633294338;6.14209333625524;439.9203622176518;6;;76;BLE
4d:00:d5:a7:68:1d;;"Uncategorized;10";2024-10-04 07:20:02;;7936;-77;46.21033633294338;6.14209333625524;439.9203622176518;6;;76;BT
22802_42000_8966666;Sunrise Communications AG;"LTE;ch";2024-10-04 07:20:03;2850;2850;-75;46.21033357597811;6.142100823085056;439.4393408952527;6;;;GSM
76:c3:47:38:27:eb;AndroidHotspot6318;[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS];2024-10-04 07:20:05;11;2462;-71;46.21033143305991;6.142106750691522;437.8460305565402;8;;;WIFI
b8:ec:a3:e4:50:de;H;[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS];2024-10-04 07:20:05;128;5640;-92;46.21033143305991;6.142106750691522;437.8460305565402;8;;;WIFI
67:9f:56:3e:d1:83;;Misc;2024-10-04 07:20:05;;7936;-75;46.21033143305991;6.142106750691522;437.8460305565402;8;;76;BLE
75:9d:f6:34:34:a2;;Misc;2024-10-04 07:20:05;;;-79;46.21033143305991;6.142106750691522;437.8460305565402;8;;117;BLE
44:01:a9:44:d5:0a;;Misc;2024-10-04 07:20:05;;;-83;46.21033143305991;6.142106750691522;437.8460305565402;8;;;BLE
7e:74:ff:9c:86:e4;;Misc;2024-10-04 07:20:05;;;-73;46.21033143305991;6.142106750691522;437.8460305565402;8;;76;BLE
60:88:24:6e:59:e1;;Misc;2024-10-04 07:20:06;;;-87;46.21033097804916;6.142108106863644;437.55758244424305;8;;76;BLE
7a:09:ee:db:c4:68;;Misc;2024-10-04 07:20:06;;;-91;46.21033097804916;6.142108106863644;437.55758244424305;8;;76;BLE
8c:ea:48:fb:6c:b5;[Signage] dp-gva-ms-1182;"Display/Speaker;10";2024-10-04 07:20:07;;1084;-78;46.210330987213574;6.1421079248680845;437.46032347994577;6;;;BT
40:16:59:7e:f8:8c;;"Uncategorized;10";2024-10-04 07:20:07;;7936;-85;46.210330987213574;6.1421079248680845;437.46032347994577;6;;;BT
59:c2:e7:25:e4:1f;;Misc;2024-10-04 07:20:08;;7936;-69;46.21033107678925;6.142107512548641;438.2185740502385;6;;76;BLE
54:55:d5:74:4f:93;;Misc;2024-10-04 07:20:08;;;-74;46.21033107678925;6.142107512548641;438.2185740502385;6;;;BLE
c4:17:0e:3a:e0:5d;;Misc;2024-10-04 07:20:08;;;-62;46.21033107678925;6.142107512548641;438.2185740502385;6;;;BLE
7a:d0:b0:4b:a3:37;;"Uncategorized;10";2024-10-04 07:20:09;;7936;-93;46.210331160122955;6.142107171022943;438.49521784678325;6;;;BT
